dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
jena_weather/10T/short,Toto-2.0-1B,713.8573412698413,713.8573412698413,4.787467447916667,0.2440805392134626,0.3055735100371634,0.5307532912124996,2.2386896969950896,26.718108864024064,0.1659529552054066,0.029736175377339,0.0253897900946607,Nature,21
jena_weather/10T/medium,Toto-2.0-1B,1435.0761904761905,1435.0761904761905,9.13135258838384,0.5733809624157897,0.7357053696566223,0.639825280505481,5.409454694750807,37.88239948150316,0.2324836122709684,0.0560389485281648,0.0460626106862765,Nature,21
jena_weather/10T/long,Toto-2.0-1B,1387.201587301587,1387.201587301587,9.323690682870373,0.6275115930632891,0.7729519634422534,0.63376751290546,5.840315011634765,37.24515521919042,0.2279094912676486,0.0570532620354076,0.0471308314878734,Nature,21
bizitobs_service/10S/short,Toto-2.0-1B,2011.518957361292,2011.518957361292,17.297259137188945,0.6880256495511979,0.0488577390000933,0.0395773414817992,4.959768696630446,44.84996050568263,0.0332262850736394,0.0128143627464741,0.0100842429256937,Web/CloudOps,2
bizitobs_service/10S/medium,Toto-2.0-1B,45431.63182539683,45431.63182539683,45.590507192460315,1.0299242239079782,0.0634182630266462,0.0579771706797355,9.47858109596349,213.14697235803473,0.1604194294373609,0.0343124890335731,0.0248876596358032,Web/CloudOps,2
bizitobs_service/10S/long,Toto-2.0-1B,131363.49227513227,131363.49227513227,76.51028273809524,1.2876503848862009,0.0744500215722139,0.0720530808069437,20.463184233404604,362.441019029486,0.2685078885827657,0.0566812623137589,0.0526419941023168,Web/CloudOps,2
us_births/M/short,Toto-2.0-1B,56056373.333333336,56056373.333333336,6390.615885416667,0.7220763511015144,0.0196008880933125,0.0198574419770396,4.420622759637237,7487.080427865947,0.0232548207626821,0.0198492093694355,0.0145453557363732,Healthcare,1
car_parts/M/short,Toto-2.0-1B,1.522180657851137,1.522180657851137,0.4758984963700989,0.8868604986926715,0.8026788353813005,1.8880499368890744,83.21557310342406,1.2337668571699991,2.958446363147048,1.14115577641852,1.2624343152648223,Sales,1
saugeen/W/short,Toto-2.0-1B,1039.09072265625,1039.09072265625,15.13724365234375,1.228012147710602,0.3698968172073364,0.382955285693302,7.609261089458497,32.2349301636633,0.9730381711510476,0.4569302866474861,0.3590420089427568,Nature,1
solar/H/short,Toto-2.0-1B,787.8072576514278,787.8072576514278,12.08896673209598,0.9290612437692118,3.66593749574491,1.4399574145312752,5.011119557890914,28.067904404344613,1.0345922913944965,0.4456033343912572,0.3311645262471407,Energy,1
