dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
m4_daily/D/short,Toto-2.0-2.5B,349034.25581297104,349034.25581297104,171.8552937120055,3.218364628046879,0.0364525570814331,0.0296843698967707,25.47873547729473,590.7912116923974,0.0912609140800762,0.0265468931887624,0.0211429824070972,Econ/Fin,1
ett2/W/short,Toto-2.0-2.5B,2920075.4285714286,2920075.4285714286,1278.121233258929,0.9198822638533788,0.1453554630279541,0.1570711361433976,9.139450791682616,1708.822819537306,0.1433440098685638,0.1072147566024992,0.0878992016536274,Energy,7
ett1/W/short,Toto-2.0-2.5B,1161676.5714285714,1161676.5714285714,857.1671316964286,1.5777701459158844,0.583362306867327,0.5791705085739615,7.992357095786132,1077.811009142406,0.4288867254603307,0.341087260351905,0.2556937183920824,Energy,7
saugeen/M/short,Toto-2.0-2.5B,394.4345703125,394.4345703125,12.37657674153646,0.7253104973484865,0.3588534082685198,0.3517130269263956,4.197075979069428,19.860376892508864,0.5962680948857627,0.3715819631633958,0.2856896198202845,Nature,1
ett2/15T/short,Toto-2.0-2.5B,6.860688164120629,6.860688164120629,1.6071869259788876,0.687996270858901,0.0962832810939149,0.1163853009947489,4.631474760520791,2.6192915385883695,0.124347093355936,0.0762988845574794,0.0598472040715309,Energy,7
ett2/15T/medium,Toto-2.0-2.5B,11.79929439484127,11.79929439484127,2.1286152963789684,0.8701373068376207,0.1285767174778058,0.1565463468825108,6.567680656359435,3.4350101011265264,0.1830578940106612,0.1134377547204949,0.0895622013772717,Energy,7
ett2/15T/long,Toto-2.0-2.5B,11.30015376984127,11.30015376984127,2.077116195436508,0.8557243969585138,0.1279544858383381,0.1553705402238113,7.287136834383262,3.3615701346009828,0.1791441455171791,0.11069327459251,0.0901162629822935,Energy,7
ett1/H/short,Toto-2.0-2.5B,107.53023042224704,107.53023042224704,4.957115318661645,0.810316346629863,0.503652438663301,0.2550018877986402,5.341995435846621,10.369678414601246,0.4839953124381544,0.2313688507513724,0.1772564142309135,Energy,7
ett1/H/medium,Toto-2.0-2.5B,137.90423177083332,137.90423177083332,6.9125953311011905,1.268370474729165,3740809452233.654,0.4457900769746239,8.88433656900044,11.743263250512326,0.562474472392191,0.3310969301103111,0.2584595605182452,Energy,7
ett1/H/long,Toto-2.0-2.5B,146.40573743386244,146.40573743386244,7.117228835978836,1.3501814141771218,4784749810353.484,0.4766819690791091,9.46717289188345,12.099823859621363,0.5794343582382139,0.3408286741075714,0.2659567145715434,Energy,7
bitbrains_rnd/5T/short,Toto-2.0-2.5B,1777965.3828183284,1777965.3828183284,115.5557157598814,1.5681506751414689,0.8553556588725244,0.6337115217004672,50.95342472493637,1333.403683367617,5.455902892509192,0.4728206256848098,0.3805074447638877,Web/CloudOps,2
bitbrains_rnd/5T/medium,Toto-2.0-2.5B,2219223.251509228,2219223.251509228,140.78448895403423,4.308908226919222,0.4266362919985146,0.685756150692459,158.42304516695566,1489.7057600443209,6.267951520190252,0.5923521108842279,0.618680289875704,Web/CloudOps,2
bitbrains_rnd/5T/long,Toto-2.0-2.5B,2439456.2913919548,2439456.2913919548,157.53748430261217,3.238976382306854,0.8435566785446786,0.6587578475748684,114.84097236363388,1561.875888600613,5.983194721681598,0.6034906175489422,0.5871996304272845,Web/CloudOps,2
hospital/M/short,Toto-2.0-2.5B,2563.9379481747064,2563.9379481747064,17.30437258936332,0.7511383016551497,0.1911352390519747,0.1716864576105142,5.0324358175695965,50.63534287604565,0.1838180528841391,0.0628188908198984,0.0497083238433766,Healthcare,1
bitbrains_fast_storage/H/short,Toto-2.0-2.5B,2540413.2727744007,2540413.2727744007,267.73155723408155,0.9097745706268144,3.1058923782354335,0.5580729927402129,20.89854123187211,1593.8673949781396,4.543039851868887,0.7631219121174321,0.5556855293599203,Web/CloudOps,2
kdd_cup_2018/H/short,Toto-2.0-2.5B,4408.66362441749,4408.66362441749,22.74149695611674,0.9424253735629609,0.8656878915216013,0.4936351787364199,7.531312833210912,66.3977682186494,1.3898255397794383,0.4760207177196944,0.3808755307154622,Nature,1
kdd_cup_2018/H/medium,Toto-2.0-2.5B,5298.233768698468,5298.233768698468,25.800401394514093,1.0490081892338836,0.8926305624594043,0.5656967469403232,8.97989958654805,72.78896735562655,1.523604865609478,0.5400491108398808,0.429822838706986,Nature,1
kdd_cup_2018/H/long,Toto-2.0-2.5B,4269.3034535185525,4269.3034535185525,24.542501343881277,1.026914317579213,0.9265248212663716,0.6211157117370694,7.60226858098958,65.33990705165223,1.5331382181634654,0.575866242813719,0.4507743496080984,Nature,1
ett2/D/short,Toto-2.0-2.5B,105515.9492063492,105515.9492063492,191.0978050595238,1.25952180175738,0.4529811798580109,0.1282727787956104,11.88331601546574,324.83218622290065,0.1859100094721617,0.1093703033613383,0.0895273238934533,Energy,7
electricity/W/short,Toto-2.0-2.5B,45193941722.63784,45193941722.63784,30486.536036036036,1.5768361716854316,0.2392471435919377,0.1002358796029681,11.964717675984048,212588.66790738833,0.4850571886656201,0.0695602150733398,0.0541533580743086,Energy,1
us_births/M/short,Toto-2.0-2.5B,44634346.666666664,44634346.666666664,5709.861979166667,0.6446927233656106,0.0175526613990465,0.0177419723905529,4.166650617653864,6680.894151733483,0.0207508116855233,0.0177347923779444,0.0129626065885909,Healthcare,1
m4_yearly/A/short,Toto-2.0-2.5B,4369478.240097501,4369478.240097501,922.1668782962988,3.4376520755748943,0.16839784197839,0.1556487319582579,31.352923663287683,2090.32969650663,0.335194055061729,0.1478737329792185,0.1202406705631701,Econ/Fin,1
